CS_COMPANY_ID|*|BUSINESS_NAME|*|COMPANY_REGISTRATION_NUMBER|*|FINANCIAL_YEAR|*|NUMBER_OF_WEEKS|*|CURRENCY|*|CONSOLIDATED_ACCOUNTS|*|REVENUE|*|OPERATING_COSTS|*|OPERATING_PROFIT|*|WAGES_AND_SALARIES|*|PENSION_COSTS|*|DEPRECIATION|*|AMORTISATION|*|FINANCIAL_INCOME|*|FINANCIAL_EXPENSES|*|EXTRAORDINARY_INCOME|*|EXTRAORDINARY_COSTS|*|PROFIT_BEFORE_TAX|*|TAX|*|PROFIT_AFTER_TAX|*|DIVIDENDS|*|MINORITY_INTERESTS|*|OTHER_APPROPRIATIONS|*|RETAINED_PROFIT
NL00563102|*|Moors Onroerend Goed B.V.|*|10037622|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00563130|*|W-tam B.V.|*|10037707|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00569305|*|R.A.R. Bremen Assurantiën Beheer B.V.|*|10148374|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00569601|*|Mulders Beheer B.V.|*|11002107|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00571041|*|Ahlmann Nederland B.V.|*|11012283|*|31-12-2021|*|52|*|EUR|*|N|*||*||*|1697860|*|3513180|*||*|216048|*||*||*||*|0|*|0|*|1633974|*|365520|*|1268454|*||*||*||*|1268454
NL00571041|*|Ahlmann Nederland B.V.|*|11012283|*|31-12-2022|*|52|*|EUR|*|N|*||*||*|2017316|*|3981141|*||*|273590|*||*||*||*|0|*|0|*|1910049|*|453086|*|1456963|*||*||*||*|1456963
NL00571886|*|Arjan Beheer B.V.|*|11015375|*|31-12-2022|*|52|*|EUR|*|Y|*||*||*|1967859|*||*||*|854762|*||*||*||*|0|*|0|*|1946238|*|448417|*|1497821|*||*||*||*|1497821
NL00573516|*|Atelier De Roos B.V.|*|11020050|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00573548|*|Arjan van Rijswijk Holding B.V.|*|11020109|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00573982|*|Pijfers Beheer B.V.|*|11021307|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00574640|*|LVB Beheer B.V.|*|11022920|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00575567|*|Benzinemaatschappij Tiel B.V.|*|11025172|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00576699|*|Beheer- en Exploitatiemaatschappij Pompen B.V.|*|11027584|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00808216|*|Interspecial Beheer B.V.|*|17116775|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00808817|*|DHA 4 Vastgoed B.V.|*|17117786|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00812548|*|Koek Holding B.V.|*|17123403|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00813589|*|Midame Holding B.V.|*|17124965|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00815318|*|RedFoxBlue B.V.|*|17127556|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00816731|*|Angeline Evers Beheer B.V.|*|17129615|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00816852|*|GEKO Holding B.V.|*|17129776|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00824370|*|Van Soest & Partners B.V.|*|17140409|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00824799|*|Dabema Holding B.V.|*|17140963|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00828995|*|Lottim B.V.|*|17146641|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00829304|*|PelHart Holding B.V.|*|17147046|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00834023|*|Alfama B.V.|*|17153317|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00834965|*|L.P. van Horen B.V.|*|17154514|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00835454|*|W@lhalla B.V.|*|17155167|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00836438|*|Yamitso B.V.|*|17156429|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00838616|*|Aarts Oploo B.V.|*|17159196|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00839788|*|Pro Vista B.V.|*|17160642|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00841641|*|OpenBizz B.V.|*|17162888|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00842529|*|Alfama Groep B.V.|*|17163966|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00842658|*|Holding Rob van Dijk B.V.|*|17164124|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00845641|*|Mandemaker Coaching B.V.|*|17167587|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00849450|*|Metronexus Holding B.V.|*|17171870|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00852130|*|LSG Holding B.V.|*|17174846|*|31-12-2023|*|52|*|EUR|*|Y|*|71423059|*|66686734|*|4736325|*|10002657|*||*|625907|*||*||*||*|0|*|0|*|3511249|*|1276324|*|2234925|*||*|20432|*||*|2750807
NL00853637|*|Peters Tradement B.V.|*|17176552|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00856423|*|Groeneveld Beheer B.V.|*|17179539|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00856710|*|HHP Beheer B.V.|*|17179845|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00857334|*|Pepijn Holding B.V.|*|17180523|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00859471|*|VFC Holding B.V.|*|17182831|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00860617|*|VFC Interventus B.V.|*|17184033|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00865683|*|Advantive B.V.|*|17189225|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00868153|*|John van Bussel Holding B.V.|*|17191724|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00868163|*|Gebr. van Bussel Tussenholding B.V.|*|17191734|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00868515|*|Richard van de Meulenreek Holding B.V.|*|17192085|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00868850|*|Jo Knoups b.i. Architecten Beheer B.V.|*|17192422|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00873056|*|Biosolve B.V.|*|17196960|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00873088|*|4IB Advies B.V.|*|17196995|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00873857|*|Brisck Via Duo B.V.|*|17197877|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00874765|*|Insimo B.V.|*|17198896|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00875196|*|Marjohn B.V.|*|17199372|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00876248|*|Van Hiele B.V.|*|17200503|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00876329|*|Team Rockstars IT B.V.|*|17200588|*|31-12-2023|*|52|*|EUR|*|N|*|63895782|*|59314678|*|4581104|*|8086198|*||*|537237|*||*||*||*|0|*|0|*|4505751|*|1224425|*|3281326|*||*||*||*|3281326
NL00877363|*|J.G.M. van Mierlo Beheer B.V.|*|17201700|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00882627|*|Noelse B.V.|*|17207442|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00882627|*|Noelse B.V.|*|17207442|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00884668|*|KVSoft B.V.|*|17209574|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00887571|*|Van Ballegooijen Beheer B.V.|*|17212678|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00889661|*|Snepvangers Holding B.V.|*|17214864|*|30-06-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00889676|*|Snepvangers Onroerend Goed B.V.|*|17214879|*|30-06-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00890430|*|Henan Vastgoed B.V.|*|17215631|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00894244|*|Bakker Bekkers Holding B.V.|*|17219583|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00897551|*|Stol International B.V.|*|17222997|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00897570|*|Stol Inspection Systems B.V.|*|17223016|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00899189|*|Ermes Beheer B.V.|*|17224686|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00899204|*|DHA 2 Vastgoed B.V.|*|17224702|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00901101|*|Reclamestudio Thomassen B.V.|*|17226646|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00906061|*|Els Bloemen B.V.|*|17231782|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00906964|*|O.C.T. Sloop- en Milieutechniek B.V.|*|17232700|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01119505|*|Aura International B.V.|*|22025238|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01119514|*|Beheersmaatschappij Krijn B.V.|*|22025264|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01119955|*|Yfan B.V.|*|22026651|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01120281|*|Marinus Intercontinental B.V.|*|22027741|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01120285|*|Exploitatiemaatschappij C.J. Schot B.V.|*|22027751|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01120723|*|J. Zandee Holding B.V.|*|22028981|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01121970|*|Den Soeten Inval B.V.|*|22032203|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01122143|*|PWR Extrusion B.V.|*|22032626|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01122385|*|Jamorec B.V.|*|22033133|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01122429|*|Empower B.V.|*|22033243|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01122660|*|Van Deijk Beheer B.V.|*|22033841|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01124820|*|E.L. Voordijk Holding B.V.|*|22038330|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01125986|*|De Buren Onroerend Goed B.V.|*|22040490|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01126089|*|Holding Tramper Techniek B.V.|*|22040648|*|30-09-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01128673|*|C.B.G. Carrosserieën B.V.|*|22044858|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01130528|*|Bogaard Grondwerken B.V.|*|22047629|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01138057|*|Prang Holding B.V.|*|22057443|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01141515|*|G.M. Bogaard Beheer B.V.|*|22061100|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01144815|*|Sapienta B.V.|*|22064648|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01148085|*|Van Iperen B.V.|*|23029220|*|31-12-2023|*|52|*|EUR|*|N|*|320962792|*|310648510|*|10314282|*|16719418|*||*|2401573|*||*||*||*|0|*|0|*|10074330|*|2599176|*|7475154|*||*||*||*|7475154
NL01148660|*|Pike Plastics B.V.|*|23032660|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01148727|*|Merin Beheer B.V.|*|23032995|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01152260|*|R.A. Dubbeldam Beheer B.V.|*|23048854|*|31-12-2022|*|52|*|EUR|*|Y|*|46199454|*|45551266|*|648188|*||*||*||*||*||*||*|0|*|0|*|561265|*|130181|*|431084|*||*|-209321|*||*|599810
NL01154564|*|R.P. van Roosendaal Beheer B.V.|*|23056353|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01155373|*|Van Wijk Autoschade Leerdam B.V.|*|23059032|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01155444|*|Jungbunzlauer B.V.|*|23059250|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01155775|*|C.L. Hage Beheer B.V.|*|23060198|*|30-04-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01157697|*|Altronic Automatisering B.V.|*|23065441|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01158382|*|Merin Pensioen B.V.|*|23067172|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01159152|*|C.J.A. Hogewoning B.V.|*|23068747|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01160405|*|Compensator Techniek Nederland B.V.|*|23071639|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01163807|*|Rietveld Hardinxveld B.V.|*|23078920|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01164773|*|Maaskant Advies B.V.|*|23081034|*|31-08-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01164774|*|Carina Beheer B.V.|*|23081035|*|31-08-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01165864|*|Raco B.V.|*|23082961|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01167107|*|Thesis B.V.|*|23085393|*|31-12-2023|*|52|*|EUR|*|Y|*|405072070|*|391248663|*|13823407|*|24877851|*||*|4088524|*||*|435621|*|978478|*|0|*|0|*|11822558|*|3506724|*|8315834|*||*|-145799|*||*|9190629
NL01167145|*|B. den Braber Holding B.V.|*|23085469|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01167529|*|Vink Vakschilders B.V.|*|23086206|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL03214979|*|Tubal Management en Consulting B.V.|*|24035618|*|31-12-2021|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL03214979|*|Tubal Management en Consulting B.V.|*|24035618|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01172996|*|Ooster Glashandel B.V.|*|24056031|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL04205742|*|Bouw- en Aannemingsbedrijf C. Bredius B.V.|*|24080101|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01174169|*|Hellmann Worldwide Logistics B.V.|*|24085584|*|31-12-2021|*|52|*|EUR|*|N|*|100379554|*|99338016|*|1041538|*||*||*||*||*|74629|*|83407|*|0|*|0|*|1032760|*||*|1032760|*||*||*||*|1032760
NL01175861|*|Verhage Foodservice B.V.|*|24112407|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01179328|*|Herx Beheer B.V.|*|24134692|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01179990|*|Frako Montage en Verhuur B.V.|*|24138546|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01181289|*|Technische Handelsonderneming en Speciaal Gereedschapsslijperij Holtan B.V.|*|24146008|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01181789|*|J.A.J. de Kok Tandarts B.V.|*|24148329|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01183582|*|G.P. Hazelzet Holding B.V.|*|24156804|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01186871|*|K.V.V. Kofmehl Vonkverspaning B.V.|*|24170108|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01187263|*|BIS Bedrijfs Informatie Systemen B.V.|*|24171529|*|31-12-2022|*|52|*|EUR|*|N|*|78979322|*|77366411|*|1612911|*||*||*||*||*||*||*|0|*|0|*|994845|*|214010|*|780835|*||*||*||*|780835
NL01189784|*|Izaak van Driel Holding B.V.|*|24180336|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01192054|*|Stortemelk Beheer B.V.|*|24188128|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01192634|*|De Jong Tours Beleggingen B.V.|*|24190023|*|31-10-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01194855|*|P. van den Berg Holding B.V.|*|24197060|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL03128711|*|van Dijk-Pabst Holding B.V.|*|24223938|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01199700|*|De Korte Finance B.V.|*|24232081|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01200784|*|Louise Flor B.V.|*|24235226|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01201586|*|Medi-Trust Vastgoed B.V.|*|24237677|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01201737|*|HazelHerx B.V.|*|24238124|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01201822|*|Gold & Greenwell Holding B.V.|*|24238394|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01202009|*|W. Houdijk Beheer B.V.|*|24238973|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01202009|*|W. Houdijk Beheer B.V.|*|24238973|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01202955|*|Technogym Benelux B.V.|*|24241818|*|31-12-2023|*|52|*|EUR|*|N|*|47725205|*|44821653|*|2903552|*||*||*||*||*||*||*|0|*|0|*|2909670|*|729166|*|2180504|*||*||*||*|2180504
NL01204236|*|R.C. Basart Beleggingsmaatschappij B.V.|*|24244477|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01204334|*|Verhage Horeca Groep B.V.|*|24244607|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01204336|*|Verhage Franchise B.V.|*|24244609|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01205777|*|Fortum Holding B.V.|*|24248582|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01208962|*|Mos Grondmechanica B.V.|*|24257098|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01210613|*|A.P. van der Pijl Holding B.V.|*|24261294|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01214478|*|Mos Consultants & Engineers B.V.|*|24270498|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01217548|*|J.H. Administraties en Adviezen B.V.|*|24277229|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL01217822|*|Beltergem B.V.|*|24277770|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
