CS_COMPANY_ID|BUSINESS_NAME|COMPANY_REGISTRATION_NUMBER|ADDRESS1|ADDRESS2|ADDRESS3|ADDRESS4|ADDRESS5|ADDRESS_TYPE
BE00374715|ARTE COLOR|2083162892|Edingensesteenweg|447||1500|Halle|0
BE00374385|TECOFIN SRL « LE POTAGER DE LA FONTENELLE » SRL|461116818|RUE GRAND'RUE|91||1341|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE00374385|TECOFIN|2082841705|Rue Grand'Rue|91||1341|Ottignies-Louvain-la-Neuve|0
BE00384893|G & R GRAFISCH BVBA|462448983|DUIVENSTRAAT|47||2800|MECHELEN|1
BE00384893|G & R GRAFISCH|2085331734|Clemenceaustraat|28||2860|Sint-Katelijne-Waver|0
BE00378669|DIANA SPRL|461667936|RUE ROYALE-SAINTE-MARIE|111||1030|SCHAERBEEK|1
BE00374733|AXE CONSTRUCTION SA|461160863|RUE NYSTEN|14||4000|LIÈGE|1
BE00374733||2086093777|Féronstrée|133||4000|Liège|0
BE00387821|AU PETIT CHAUDRON SRL|462820454|PLACE HENRY DE LA LINDI,BOHAN|5||5550|VRESSE-SUR-SEMOIS|1
BE00387821|ADAGIO|2346407729|Rue de Mont les Champs,Bohan|214||5550|Vresse-sur-Semois|0
BE00387821||2086061808|Place Henry de la Lindi,Bohan|5||5550|Vresse-sur-Semois|0
BE00374488|PRAXIS CONSEIL SPRL|461129486|RUE DU NEUFMOULIN|7||4550|NANDRIN|1
BE00374488||2082839725|Rue du Neufmoulin|125||4550|Nandrin|0
BE00371634|SUC6 BV|460767420|KLOTSVELDSTRAAT|16||3570|ALKEN|1
BE00371634|SUC6|2204280359|Klotsveldstraat|15||3570|Alken|0
BE00371634||2082417972|Klotsveldstraat|16||3570|Alken|0
BE00404890|SERVICES D'OR SPRL|464923275|AVENUE MARIE HENRIETTE|1||1330|RIXENSART|1
BE00404890||2091116694|Avenue Marie Henriette|1||1330|Rixensart|0
BE00395420|INGE SLEUTEL ARCHITECTEN VENNOOTSCHAP BV|463763532|MECHELSEPLEIN|18||2000|ANTWERPEN|1
BE00395420||2301148222|Mechelseplein|18||2000|Antwerpen|0
BE00357736|FRANZ COURTENS BV|458876712|FRANZ COURTENSSTRAAT |2||9200|DENDERMONDE|1
BE00357736||2079115123|Franz Courtensstraat (DEN)|2||9200|Dendermonde|0
BE00399090|NUTRI HEALTH SPRL|464218739|CHAUSSÉE DE DINANT|1025||5100|NAMUR|1
BE00399090||2088961910|Rue Darchis|17||4000|Liège|0
BE00375723|D.M. CONSTRUCT SRL|461292507|RUE DE LA FAGNE|6||6460|CHIMAY|1
BE00375723||2086018058|Rue de la Fagne(CH)|6||6460|Chimay|0
BE00394302|DOMAR BV|463626445|BOUTERSEMSTRAAT|2 / B||3211|LUBBEEK|1
BE00394302||2180047977|Boomlaarstraat|309||2500|Lier|0
BE00394302||2087719716|Gouden Kruispunt|69||3390|Tielt-Winge|0
BE00337226|VERCOM BV|456143488|PARK TE POLDERE|4||9840|DE PINTE|1
BE00337226||2073800711|Nederveldstraat|62||9300|Aalst|0
BE00357874|ATCELES OMMI RETNI BV|458894429|NINOOFSESTEENWEG|464||9600|RONSE|1
BE00357874||2082393426|Route provinciale(AN)|44||7750|Mont-de-l'Enclus|0
BE00397382|HET LIMBURGS KAMERORKEST VZW|464008210|HENEGAUWLAAN|9||3500|HASSELT|1
BE00397382|HET LIMBURGS KAMERORKEST|2355340142|Henegauwlaan|9||3500|Hasselt|0
BE00364296|AETAS BVBA|459806130|WILLEBEEK|14||2930|BRASSCHAAT|1
BE00364296|AETAS BVBA - DONUM.COM|2080206075|Willebeek|14||2930|Brasschaat|0
BE00362799|BELGOBOIS SPRL|459590354|ELSENBORN,TRIERER STRASSE|22||4750|BÜTGENBACH|1
BE00362799||2079909929|Elsenborn,Trierer Strasse|22||4750|Bütgenbach|0
BE00372773|LOISEAU SRL|460914306|ALLÉE VERTE|11||6280|GERPINNES|1
BE00372773|LOISEAU|2294085632|Allée Verte(GER)|11||6280|Gerpinnes|0
BE00386388|DELPAC INTERNATIONAL BV|462639718|ROSALIALAAN|19||2650|EDEGEM|1
BE00386388||2085879189|Rosalialaan|19||2650|Edegem|0
BE00392901|BRUSSELS PHILHARMONIC VZW|463455508|PLACE EUGÈNE FLAGEY|18||1050|IXELLES|1
BE00392901|Vlaams Omroeporkest en Kamerkoor vzw|2153300822|Place Eugène Flagey|18||1050|Ixelles|0
BE00358179|CHAUFFAGE MIESSEN SPRL|458934714|VOIE DE L'ARDENNE|149||4053|CHAUDFONTAINE|1
BE00358179||2079226969|Voie de l'Ardenne|149||4053|Chaudfontaine|0
BE00367836|MACE BV|460279846|MILLEGEMWEG|15||2531|BOECHOUT|1
BE00367836|MACE AIGIO|2081179441|Millegemweg|26||2531|Boechout|0
BE00392850|XENIA BV|463449568|FRANCHOMMELAAN|82||8370|BLANKENBERGE|1
BE00392850|Henri Homes Beheer|2290635006|Kerkstraat|30||8420|De Haan|0
BE00405960|SAINTE-HERMELLE SPORT HORSES SRL|465047791|RUE DES CULOTS|4||6181|COURCELLES|1
BE00405960||2090027722|Rue des Culots(GY)|4||6181|Courcelles|0
BE00378934|CCOMM BV|461702281|OTTERGEMSESTEENWEG|440||9000|GENT|1
BE00378934|MIRACO BVBA|2083926026|Ottergemsesteenweg|440||9000|Gent|0
BE00393035|CONPROSYS NV|463471839|NEERLANDWEG|25||2610|ANTWERPEN|1
BE00393035||2087164836|Neerlandweg|25||2610|Antwerpen|0
BE00409553|FLANDRIMMO BV|465478155|INDUSTRIEPARK|15||9820|MERELBEKE|1
BE00409553||2090629023|Oudenaardestraat|162||9870|Zulte|0
BE00382798|LAMEL SRL|462194508|DRÈVE DU CHÂTEAU|52||1083|GANSHOREN|1
BE00382798|LAMEL|2085765363|Avenue Carton de Wiart|95||1090|Jette|0
BE00160613|TRACOMA BVBA|429053962|RUE DE FLANDRE|150||1000|BRUXELLES|1
BE00160613|TRACOMA|2035577761|Rue de Flandre|150||1000|Bruxelles|0
BE00359566|C & M SRL|459129704|RUE D'ECOSSE|67||1060|SAINT-GILLES|1
BE00359566||2080468668|Rue d'Ecosse|67||1060|Saint-Gilles|0
BE00372844|XTRA DIGITAL AGENCY BVBA|460923709|BERKENLAAN|58||2980|ZOERSEL|1
BE00372844|Xtra Marketing & Sales Belgium|2131233619|Van Dammedreef (Heide)|14||2920|Kalmthout|0
BE00372845|DEELBEL NV|460923808|SPEELHOFDREEF|56||2970|SCHILDE|1
BE00372845|DEELBEL NV|2082478746|Speelhofdreef|56||2970|Schilde|0
BE00391825|REMAR REHABILITATION DES MARGINAUX ASBL|463319312|CHAUSSÉE D'ALSEMBERG|39||1060|SAINT-GILLES|1
BE00391825||2302530471|Rue Fransman|31||1020|Bruxelles|0
BE00391825||2302530174|Chaussée d'Alsemberg|39||1060|Saint-Gilles|0
BE00348569|PERSPECTIVES ET MANAGEMENT SA|457656292|RUE BASSE|124||1180|UCCLE|1
BE00348569||2076838393|Rue Basse|124||1180|Uccle|0
BE00366417|TRANSCAM - SEILLES SCRL|460092873|RUE BOURIE|16||5300|ANDENNE|1
BE00366417||2113628218|Rue Riverre|105||5150|Floreffe|0
BE00359878|PRO CAR 2000 SRL|459175630|RUE DU FORT|101||4632|SOUMAGNE|1
BE00359878||2081488752|Rue du Fort(CER)|101||4632|Soumagne|0
BE00337397|CABINET DE FISCALITÉ-AUDIT-CONSEILS-COMPTABILITÉ-SERVICES SRL|456165264|CHAUSSÉE DE LA HULPE|110 / 2||1000|BRUXELLES|1
BE00337397|CABINET FACCS|2073602256|Chaussée de La Hulpe|110||1000|Bruxelles|0
BE00402153|GECOVER NV|464593376|INDUSTRIELAAN|101||3730|HOESELT|1
BE00402153||2089724943|Industrielaan|10||3730|Hoeselt|0
BE00383788|MATERIAUX ET TRANSPORTS PIETTE SRL|462314470|CHEMIN DU VIA|13||4260|BRAIVES|1
BE00383788||2085443085|Chemin du Via|13||4260|Braives|0
BE00378438|PALMERS INVEST BV|461638341|SCHILDERSSTRAAT|3||3530|HOUTHALEN-HELCHTEREN|1
BE00378438|ZAKENKANTOOR MARCOVER|2084630661|Schildersstraat|3||3530|Houthalen-Helchteren|0
BE00345639|MAISON G ET R SRL|457265225|AVENUE REINE ASTRID|4||1310|LA HULPE|1
BE00345639||2081215469|Rue Rosier Bois|53 A||1331|Rixensart|0
BE00384284|SONVAN BVBA|462375343|KAPELLESTRAAT|131||8560|WEVELGEM|1
BE00384284||2085259775|Kapellestraat|131||8560|Wevelgem|0
BE00404404|JKR PROJECTS CONSULTING BVBA|464865768|KOLDERSTRAAT|74||3530|HOUTHALEN-HELCHTEREN|1
BE00404404|KARIN VAL|2089866483|Ijskelder|54||3550|Heusden-Zolder|0
BE00392759|SÉBASTIEN HAYEN SRL SRL|463437690|RUE DE WARISOULX, WARISOULX|2||5080|LA BRUYÈRE|1
BE00392759||2087811865|Rue de Warisoulx, Warisoulx|2||5080|La Bruyère|0
BE00363709|ETABLISSEMENTS HALLUENT SRL|459723679|CHAUSSÉE DE WAVRE|112B||1348|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE00363709|ETS HALLUENT|2080461443|Chaussée de Wavre|112||1348|Ottignies-Louvain-la-Neuve|0
BE00388407|MOTORSPORT MABBE BV|462893502|SPOORSTRAAT|1||8710|WIELSBEKE|1
BE00388407|MOTORSPORT MABBE|2086348947|Spoorstraat|1||8710|Wielsbeke|0
BE00373016|AGRI-VANCE SRL|460945483|RUE DE LA SEMOIS,VANCE|163||6741|ETALLE|1
BE00373016||2083254944|Rue de la Semois,Vance|163||6741|Etalle|0
BE00387969|BRASSERIE VANUXEEM BROUWERIJ SA|462838963|RUE D'ARMENTIÈRES|150||7782|COMINES-WARNETON|1
BE00387969|Brasserie Vanuxeem|2217266976|Faubourg de Lille(WAR)|40||7784|Comines-Warneton|0
BE00387969|BRASSERIE VANUXEEM BROUWERIJ|2086002123|Rue d'Armentières(PL)|150||7782|Comines-Warneton|0
BE00411861|TANDARTS J. BAETEN BVBA|465750448|HEUVENSTRAAT|31||3520|ZONHOVEN|1
BE00411861|TANDARTS J. BAETEN|2177338610|Heuvenstraat|31||3520|Zonhoven|0
BE00387017|HJELMOR BV|462717813|MAALSE STEENWEG|480||8310|BRUGGE|1
BE00387017|HJELMOR|2085719635|Maalse Steenweg|480||8310|Brugge|0
BE00403563|UFUK BV|464765701|KRUISBEKSTRAAT|4||2170|ANTWERPEN|1
BE00403563|UFUK|2113934559|Kruisbekstraat|4||2170|Antwerpen|0
BE00391266|SUR MESURE BVBA|463250323|HARMONIESTRAAT|16||2018|ANTWERPEN|1
BE00391266||2086960344|Harmoniestraat|16||2018|Antwerpen|0
BE00408292|JANSSENS CHRIS BV|465322361|WULLEPUTSTRAAT|23||8810|LICHTERVELDE|1
BE00408292|JANSSENS CHRIS|2090371774|Wulleputstraat|23||8810|Lichtervelde|0
BE00338357|ANTONIO LUPI DISTRIBUTION SA|456297403|RUE DE BIRMINGHAM|310||1070|ANDERLECHT|1
BE00338357|ANTONIO LUPI DISTRIBUTION|2103020970|Rue de Birmingham|310||1070|Anderlecht|0
BE00338359|JHONSON SRL|456297601|AVENUE BRUGMANN|44/9||1190|FOREST|1
BE00338359||2074617489|Square de Léopoldville|10||1040|Etterbeek|0
BE00338359|JHONSON|2317776396|Avenue Brugmann|44||1190|Forest|0
BE00374378|CLAES - VERWIMP BV|461116125|POEDERLEESTEENWEG|90||2460|KASTERLEE|1
BE00374378|CLAES-VERWIMP|2047856773|Poederleesteenweg|90||2460|Kasterlee|0
BE00396033|D'HOOGH ROGER BV|463841231|PETER BENOITSTRAAT|17||3191|BOORTMEERBEEK|1
BE00396033||2087851160|Peter Benoitstraat|17||3191|Boortmeerbeek|0
BE00414300|TIME - OUT BV|466042438|BILKHAGELAAN|20||8790|WAREGEM|1
BE00414300|TIME-OUT|2091672762|Bilkhagelaan|20||8790|Waregem|0
BE00406352|SYMPHONYAI NETREVEAL BELGIUM NV|465095006|GELDENAAKSEBAAN|329||3001|LEUVEN|1
BE00406352||2126075692|Geldenaaksebaan|329||3001|Leuven|0
BE00391006|INFORIM SRL|463217758|RUE DE LA CANTILÈNE|28||1070|ANDERLECHT|1
BE00391006||2086538195|Rue de la Cantilène|28||1070|Anderlecht|0
BE00376239|JOS CLEUREN BV|461359714|RODE KRUISLAAN|133||3740|BILZEN|1
BE00376239||2083282262|Rode Kruislaan|133||3740|Bilzen|0
BE00405447|ARALIA BV|464988997|VELSTERHEIDE|18||2980|ZOERSEL|1
BE00405447||2092012262|Velsterheide|18||2980|Zoersel|0
BE00412701|ADVANCED BUSINESS PRODUCTS INFORMATICS SPRL|465851111|CHAUSSÉE DE JOLIMONT|1||7100|LA LOUVIÈRE|1
BE00412701||2090963474|Chaussée de Jolimont(PAU)|9||7100|La Louvière|0
BE00419991|J-P EN C° BV|466716092|KOUTERSTRAAT|165||9500|GERAARDSBERGEN|1
BE00419991||2131667743|Kouterstraat(Via)|165||9500|Geraardsbergen|0
BE00395404|TAVERNE TIJL BVBA|463761849|OUDE VEST |99||9200|DENDERMONDE|1
BE00395404|Café Akademie|2208175801|Oude Vest (DEN)|99||9200|Dendermonde|0
BE00402099|SHIPSHAPE BVBA|464587240|FRESIALAAN|15||2960|BRECHT|1
BE00406696|ETABLISSEMENTS NOEL GEORGES SA|465134497|AVENUE ALBERT IER|43||1342|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE00406696||2090720281|Avenue Albert Ier|43||1342|Ottignies-Louvain-la-Neuve|0
BE00422841|MINCKELERS PARKING NV|467048367|JAN-PIETER MINCKELERSSTRAAT|94||3000|LEUVEN|1
BE00422841|MINCKELERS PARKING|2099436227|Jan-Pieter Minckelersstraat|74||3000|Leuven|0
BE00425469|TOMORROW TODAY SRL|467553856|RUE DE MONCEAU|19||6180|COURCELLES|1
BE00425469||2093527640|Avenue Jean Van Horenbeeck|256||1160|Auderghem|0
BE00413741|INTERNO SRL|465974934|RUE BARBET|63||7301|BOUSSU|1
BE00413741||2091560124|Rue Barbet(H)|63||7301|Boussu|0
BE00384879|WYSIWYG BV|462447104|DIKKE EIKSTRAAT|59||3560|LUMMEN|1
BE00384879|WYSIWYG|2092089466|Dikke Eikstraat|59||3560|Lummen|0
BE00407696|WOUTERS ZWEMVIJVERS-TUINONTWERP BV|465252580|SCHUURHOVENBERG|13||2360|OUD-TURNHOUT|1
BE00407696|E. WOUTERS TUINONTWERP ADVIES|2090243003|Dode Dreef|56||2360|Oud-Turnhout|0
BE00416172|IMMO DE MANDEL NV|466263657|KAPELLESTRAAT|117||8020|OOSTKAMP|1
BE00416172||2091683749|Seyntexlaan|1||8700|Tielt|0
BE00422661|LAMBRECHTS JAN LTH BV|467026987|SINT-COLETASTRAAT|27||9000|GENT|1
BE00422661||2298144190|Sint-Coletastraat|27||9000|Gent|0
BE00425871|REMBRANDT PACKAGING NV|467735483|GASTON GEENSLAAN|21 / 1||3200|AARSCHOT|1
BE00425871|Rembrandt Packaging|2097094666|Gaston Geenslaan|21||3200|Aarschot|0
BE00425871|Rembrandt Packaging|2355770704|Nieuwlandlaan|37||3200|Aarschot|0
BE00415684|CD ENGINEERING BV|466206051|ALSEMBERGSESTEENWEG|95 / 20||1630|LINKEBEEK|1
BE00415684|Mega Electric|2091642573|Alsembergsesteenweg|95||1630|Linkebeek|0
BE00415684|CD ENGINEERING / Mega Electric / Electricien Bruxelles - Dépannage Electrique, installation, mise en conformité|2199357709|Place du Champ de Mars|5||1050|Ixelles|0
BE00416813|KRIS PYL BV|466339277|STARRENHOFLAAN|43A / 1||2950|KAPELLEN|1
BE00416813|Kris Pyl & Partners|2181827433|Starrenhoflaan|43a||2950|Kapellen|0
BE00416813|Kris Pyl & Partners - Brofisc|2315046738|Sint-Franciscusstraat|6||9250|Waasmunster|0
BE00431937|TELAXION EUROPE SA|470467816|CLOS MA CAMPAGNE|24||1410|WATERLOO|1
BE00431937|TELAXION EUROPE SPRL|2093679474|Clos Ma Campagne|24||1410|Waterloo|0
BE00399875|MCLARENS BELGIUM SA|464313858|RUE DE JAUSSE|49||5100|NAMUR|1
BE00399875||2089563805|Chaussée de Bruxelles|294||1300|Wavre|0
BE00408807|DE HELHOEK NV|465385808|HELLEKETELWEG|38||8970|POPERINGE|1
BE00408807|DE HELHOEK NV|2090873503|Helleketelweg|38||8970|Poperinge|0
BE00416735|LEEUWBRUG BVBA|466330072|ZANDVOORDESTRAAT|348||8400|OOSTENDE|1
BE00416735|LEEUWBRUG|2092990378|Zandvoordestraat|348||8400|Oostende|0
BE00399328|BAETEN HENDRIK BVBA|464247641|SCHRIEKSTRAAT|17||9270|LAARNE|1
BE00399328||2089014962|Schriekstraat|17||9270|Laarne|0
BE00409814|LCT BVBA|465509136|MAGERAKKERLAAN|8||9080|LOCHRISTI|1
BE00409814||2091152031|Magerakkerlaan|8||9080|Lochristi|0
BE00410334|DR. EERSELS BVBA|465570801|ROZENKRANSLAAN|98||3600|GENK|1
BE00410334||2229324274|Rozenkranslaan|98||3600|Genk|0
BE00412787|ATRADEX SRL|465861504|RUE DE LA VICTOIRE|56||1060|SAINT-GILLES|1
BE00412787||2092995526|Chaussée de Waterloo|599||1050|Ixelles|0
BE00440930|MARKET VIEW BV|472122061|KASTELETSINGEL|15 / 10||3580|BERINGEN|1
BE00440930||2097419419|Kasteletsingel|15||3580|Beringen|0
BE00431844|BAKS BV|470426640|LOCHTEMANWEG|112||3550|HEUSDEN-ZOLDER|1
BE00431844|BAKS|2097197309|Lochtemanweg|112||3550|Heusden-Zolder|0
BE00419772|RESULT-COMMUNICATION JOSA BV|466689269|BEGONIASTRAAT|50||2860|SINT-KATELIJNE-WAVER|1
BE00419772|Josa|2115860703|Begoniastraat|50||2860|Sint-Katelijne-Waver|0
BE00423061|UN TOIT POUR TOI SRL|467074893|PLACE JULES MANSART|8||7100|LA LOUVIÈRE|1
BE00423061||2096613032|Rue Saint Laurent|7||7170|Manage|0
BE00415633|IMMO LIGAN BV|466199618|KERKLAAN|13 / 13||3590|DIEPENBEEK|1
BE00415633|IMMO LIGAN|2091715720|Kerklaan|13||3590|Diepenbeek|0
BE00413394|RETROSPECTIVE BV|465932075|TURNHOUTSEBAAN|63||3271|SCHERPENHEUVEL-ZICHEM|1
BE00413394|RETROSPECTIVE|2091145695|Pastoor Tilemansstraat|14||3051|Oud-Heverlee|0
BE00421384|PAUWELS CONSULTING NV|466878816|LAMBROEKSTRAAT|5 / A||1831|MACHELEN (BRAB.)|1
BE00421384|Pauwels Consulting|2355781986|Avenue Pasteur|6||1300|Wavre|0
BE00404967|WORLD GOLDEN PHOENIX'S BV|464932084|BRUGSESTEENWEG|80||8520|KUURNE|1
BE00404967|World Golden Phoenix's|2092179043|Brugsesteenweg|80||8520|Kuurne|0
BE00429242|HYDROTONIS SRL|469249475|RUE MORANFAYT|223||7370|DOUR|1
BE00429242|Hydrotonis|2294557863|Rue de l'Equité|36||1090|Jette|0
BE00429242||2096349647|Rue Moranfayt|223||7370|Dour|0
BE00422683|RUTTEN FRUIT|467029561|VENLOSESTEENWEG |254||3640|KINROOI|1
BE00422683|Rutten Fruit L.V.|2227552738|Venlosesteenweg (Kes)|254||3640|Kinrooi|0
BE00413014|GO - 4 - IT BV|465888327|BONDGENOTENLAAN|119||3000|LEUVEN|1
BE00413014|GO-4-IT|2091304261|Bondgenotenlaan|119||3000|Leuven|0
BE00423513|DENO-COMPUTERS BV|467127155|KETELBUISERSTRAAT|6 / 8||8810|LICHTERVELDE|1
BE00423513||2099311216|Ketelbuiserstraat|6||8810|Lichtervelde|0
BE00438781|HD TRANS BV|471875702|DE KEYSERLEI|58-60 / 19||2018|ANTWERPEN|1
BE00438781||2099617755|Oude Mechelse baan|174 A||3200|Aarschot|0
BE00412605|BDO CYNEX NV|465840421|DA VINCILAAN|9 / E.6||1930|ZAVENTEM|1
BE00412605|CYNEX|2090967434|Herkenrodesingel|10||3500|Hasselt|0
BE00410644|LA MAISON DU CHENE SA|465607522|RUE DU BERLAIMONT|14||6220|FLEURUS|1
BE00410644||2131484829|Rue du Berlaimont(FL)|14||6220|Fleurus|0
BE00442031|SYNTHOMER SPECIALITY ADDITIVES AB BO|472247468|BOHUSLAN|14||44484|STENUNGSUND|1
BE00442031|SYNTHOMER SPECIALITY ADDITIVES AB|2099654575|Durmakker|33||9940|Evergem|0
BE00445131|SSE-BSJ VZW|472598351|CENTRUMLAAN|8 / 2||3600|GENK|1
BE00445131|SSE-BSJ Vzw|2195603809|Centrumlaan|8||3600|Genk|0
BE00448550|KANMED SRL|472982985|RUE NESTOR DE TIÈRE|13||1030|SCHAERBEEK|1
BE00448550|KANMED|2178681564|Boulevard Léopold II|110||1080|Molenbeek-Saint-Jean|0
BE00420326|PEB EXPERTISE SRL|466754793|HODBOMONT|24||4910|THEUX|1
BE00420326|PEB EXPERTISE|2092558135|Sèche Haie|10||4877|Olne|0
BE00433736|FLEUR DE LYS BVBA|471294690|AVIGNONLAAN|63||8310|BRUGGE|1
BE00433736|FLEUR DE LYS|2100677530|Kerkstraat|93||8370|Blankenberge|0
BE00402167|LODEP BV|464594960|HARELBEEKSTRAAT|33||8550|ZWEVEGEM|1
BE00402167|VENTI|2250923602|Harelbeekstraat(Z)|33||8550|Zwevegem|0
BE00417346|COLD PLASMA APPLICATIONS SPRL|466400744|BOULEVARD DU JUBILÉ|71 / 3||1080|MOLENBEEK-SAINT-JEAN|1
BE00417346|COLD PLASMA APPLICATIONS|2092630389|Avenue de la Diligence|4||1300|Wavre|0
BE00429006|NOTEX BVBA|469149012|JOE ENGLISHSTRAAT|15||8000|BRUGGE|1
BE00429006|NOTEX|2190711742|Joe Englishstraat|15||8000|Brugge|0
BE00451541|JOVEBO BV|473316547|SERSKAMPSTEENWEG|226||9230|WETTEREN|1
BE00451541|JOVEBO|2116082813|Serskampsteenweg|226||9230|Wetteren|0
BE00424124|INTERMEZZO BV|467199213|KASTEELDREEF|55||9340|LEDE|1
BE00424124||2097185926|Kasteeldreef|55||9340|Lede|0
BE00439791|E-KR SRL|471991013|ALLÉE FERME DU BERCUIT|56||1390|GREZ-DOICEAU|1
BE00439791|E-KR|2099845310|Allée Ferme du Bercuit|56||1390|Grez-Doiceau|0
BE00426885|W.B.C. BV|468199402|MERELLAAN|46A||9400|NINOVE|1
BE00426885||2097246502|Brakelsesteenweg|118||9400|Ninove|0
BE00455875|ESTILO BVBA|473793629|HEIKEN|9||2960|BRECHT|1
BE00455875||2097815238|Heiken|9||2960|Brecht|0
BE00422957|PETREX NV|467062225|HOOGHUISWEG|12||2860|SINT-KATELIJNE-WAVER|1
BE00422957||2099408711|Hooghuisweg|12||2860|Sint-Katelijne-Waver|0
BE00413717|AURELAÏDE SRL|465971667|RUE DE TOURNAI|127||7740|PECQ|1
BE00413717|AURELAIDE|2092370865|Rue de Tournai(PEC)|127||7740|Pecq|0
BE00424156|STUDIEBUREAU LEMMENS EN PARTNERS BVBA|467202973|VOSSENLAAN|2 / 21||3550|HEUSDEN-ZOLDER|1
BE00424156||2092853291|Vossenlaan|2||3550|Heusden-Zolder|0
BE00442750|VORK EN MES BV|472329523|SINT-JANSBERGSESTEENWEG|171||3001|LEUVEN|1
BE00442750|RESTAURANT COUVERT COUVERT|2097552051|Sint-Jansbergsesteenweg|171||3001|Leuven|0
BE00439003|CABINET DENTAIRE BRUNO GONTHIER SRL|471902525|RUE POL JASPART|14||4520|WANZE|1
BE00439003||2230600518|Rue Pol Jaspart(WAN)|14||4520|Wanze|0
BE00453302|CLIMOB NV|473511735|DUIFHUISWEG|12||3590|DIEPENBEEK|1
BE00453302||2262174612|Duifhuisweg|12||3590|Diepenbeek|0
BE00449512|NOUVELLE PHARMACIE REGNIERS SPRL|473091170|RUE DE LA PLACE|80||6110|MONTIGNY-LE-TILLEUL|1
BE00449512||2096816237|Rue de la Place|80||6110|Montigny-le-Tilleul|0
BE00430632|DECKERS NOTARISSEN BV|469875423|LÉON STYNENSTRAAT|75B||2000|ANTWERPEN|1
BE00430632||2190896042|Léon Stynenstraat|75b||2000|Antwerpen|0
BE00449600|SPLASH 'N' DASH BV|473100870|HOENDERGAARSEN|49||2370|ARENDONK|1
BE00449600||2097652219|Aarschotsesteenweg|178||2230|Herselt|0
BE00449600||2097652120|Hoendergaarsen|49||2370|Arendonk|0
BE00459100|SBR UW ENERGIE BV|474146787|KLEIN-MECHELEN|70||2880|BORNEM|1
BE00459100||2093098662|Klein-Mechelen(BOR)|70||2880|Bornem|0
BE00411756|MOCK SRL|465738471|RUE DE FLANDRE|162||1000|BRUXELLES|1
BE00411756||2091855775|Brusselsesteenweg|30||1980|Zemst|0
BE00429467|INTERIEURBOUW DEZUTTER BV|469349841|MIRREPADDE|12||8720|DENTERGEM|1
BE00429467||2100657833|Ramstraat|13||9041|Gent|0
BE00448408|LIBRAIRIE VIDEO NIGHT LESPAGNARD SPRL|472967248|RUE DE BEAUFRAIPONT|16||4032|LIÈGE|1
BE00448408|LIBRAIRIE VIDEO NIGHT|2094088755|Rue de Beaufraipont|16||4032|Liège|0
BE00452332|ABAL'JOUR SPRL|473404342|RUE DES MINIMES|25||1000|BRUXELLES|1
BE00433848|METAL REK SYSTEM BV|471311023|STEENWEG|82||3540|HERK-DE-STAD|1
BE00433848||2100707125|Steenweg|82||3540|Herk-de-Stad|0
BE00454020|REALISTEN BV|473591018|EIKENDREEF|10||3500|HASSELT|1
BE00454020|Realisten|2100067123|Eikendreef|10||3500|Hasselt|0
BE00442761|PHIOMICRON SPRL|472330711|RUE DU GÉNÉRAL LEMAN|14A||7850|ENGHIEN|1
BE00442761||2096713693|Rue du Général Leman(E)|14a||7850|Enghien|0
BE00435134|L'AUTO ECOLE SRL|471459095|TROU DU RENARD|13||4671|BLÉGNY|1
BE00435134||2096481685|Rue Pied-du-Pont-des-Arches|12||4000|Liège|0
BE00435134|L'AUTO ECOLE|2177141541|Rue du Palais|48||4800|Verviers|0
BE00435134|L'Auto Ecole|2236191280|Avenue des Martyrs|210||4620|Fléron|0
BE00435665|DAVOINE SRL|471519572|RUE DES CHÂTAIGNES|21 / 2||1190|FOREST|1
BE00435665||2096664797|Rue des Châtaignes|21||1190|Forest|0
BE00471560|AUTOCENTER GEEL BVBA|475505183|WINKELOMSEHEIDE|233 / 3||2440|GEEL|1
BE00471560|ACG|2100444136|Winkelomseheide|233||2440|Geel|0
BE00433703|MARCOBIS BVBA|471280240|BRUGSTRAAT|2D||9260|WICHELEN|1
BE00433703||2115762119|Brugstraat|2 D||9260|Wichelen|0
BE00432366|BLF SPRL|470658648|RUE DU PLAT MARAIS|54||7110|LA LOUVIÈRE|1
BE00432366|BLF|2093735201|Rue du Plat Marais(S-B)|54||7110|La Louvière|0
BE00467090|CUBICIMMO SRL|475019787|AVENUE PREKELINDEN|83||1200|WOLUWE-SAINT-LAMBERT|1
BE00467090|CUBICIMMO|2098327160|Avenue Prekelinden|83||1200|Woluwe-Saint-Lambert|0
BE00460615|VERHAEGHE - COTTEREEL VOF|474310895|VLASCHAARD|20||8501|KORTRIJK|1
BE00460615||2302848195|Abdijkaai(Kor)|Z/NR||8500|Kortrijk|0
BE00460615||2131843234|Vlaschaard(Heu)|20||8501|Kortrijk|0
BE00460615|Sportcafé Heule|2259559372|Lagaeplein(Heu)|5||8501|Kortrijk|0
BE00447289|STOCK MUSIC INTERNATIONAL BV|472843326|BROOSVELDSTRAAT|2A||3570|ALKEN|1
BE00447289||2115990068|Broosveldstraat|2A||3570|Alken|0
BE00464172|ADAGES SRL|474701172|RUE DE L'ESCRIME|42||1190|FOREST|1
BE00464172||2098186907|Drève Olympique|1||1070|Anderlecht|0
